PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;885358;"NOME COMERCIAL: L-ARGININA HCL - A L-ARGININA HCL É A FORMA MAIS UTILIZADA EM SUPLEMENTAÇÃO PARA ADMINISTRAR O AMINOÁCIDO ESSENCIAL ARGININA - NOME: L-ARGININA HIDROCLORETO - SINÔNIMOS: CLORIDRATO DE ARGININA; L-ARGININE HYDROCHLORIDE; ARGININEMONOHYDROCHLORIDE; MONOHYDROCHLORIDE,L-ARGININ; R-GENE;2-AMINO-5-GUANIDINOVALERIC ACID MONOHYDROCHLORIDE; L(+)-ARGININE HYDROCHLORIDE - CAS: 1119-34-2 - EINECS: 214-275-1 - FÓRMULA MOLECULAR: C6H14N4O2HCL - PESO MOLECULAR: 210,66 G/MOL - ASPECTO: PÓ BRANCO CRISTALINO - ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO - A L-ARGININA HCL É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM SUPLEMENTOS ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;8;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAHENG BIOLOGICAL TECHNOLOGY CO. LTD;1.000,000;5949-C3;QUILOGRAMA LIQUIDO;243727;23.479,08;273,57;119,10;0,00;23.871,75;0,00;0.00%;0,00;0.0%;295,46;0,00;0.0%;0,00;0.0%;0,00;26.852,46;2.685,25;10.0%;26,85;1.000,00;0,00;0,00;26.852,46
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;885359;"NOME COMERCIAL: L-TREONINA EM PÓ - A TREONINA É UM AMINOÁCIDO ESSENCIAL UTILIZADO NA BIOSSÍNTESE DE PROTEÍNAS - NOME IUPAC: TREONINA - SINÔNIMOS:L(-) THREONINE;L-THREONINE;H-L-THR-OH;H-THR-OH-THREONINE;L-THREONINE EXTRAPURE CHR;L-TLHREONINE;  - AMINOBUTYRIC ACID  D - CAS #: 72-19-5 - EINECS: 200-774-1 - FÓRMULA MOLECULAR: C4H9NO3  - PESO MOLECULAR: 119,12 G/MOL - ASPECTO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. UTILIZADO EM SUPLEMENTOS PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29225099;9;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;500,000;5949-C3;QUILOGRAMA LIQUIDO;243727;5.775,76;136,76;29,31;0,00;5.941,83;0,00;0.00%;0,00;0.0%;72,74;0,00;0.0%;0,00;0.0%;0,00;6.682,86;668,29;10.0%;13,37;500,00;0,00;0,00;6.682,86
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;478202;"NOME COMERCIAL: L-CARNITINA BASE OU L-CARNITINA (EM PÓ) - L-CARNITINA É UM COMPOSTO QUATERNÁRIO DE AMÔNIO ENVOLVIDO NO METABOLISMO DA MAIOR PARTE DOS MAMÍFEROS, PLANTAS E ALGUMAS BACTÉRIAS. ENCONTRADA EM QUASE TODAS AS CÉLULAS DO ORGANISMO, ATUA NA GERAÇÃO DE ENERGIA (ATP), A PARTIR DE ÁCIDOS GRAXOS (GORDURA). AJUDA A MELHORAR OS NÍVEIS DE COLESTEROL BOM (HDL) MELHORANDO O FUNCIONAMENTO DO CORAÇÃO E DA CIRCULAÇÃO SANGUÍNEA - NOMES QUÍMICOS: L-CARNITINA - SINÔNIMOS: 4-AMINO-3-HYDROXYBUTYRIC ACID; TRIMETHYLBETAINE 4-TRIMETHYLAMINO-3- HYDROXYBUTYRATE; (R)-3-CARBOXY-2-HYDROXYN,N,N-TRIMETHYL-1- PROPANAMINIUM HYDROXIDE; - NOME IUPAC: (3R)-3-HYDROXY-4- (TRIMETHYLAZANIUMYL) BUTANOATE - CAS: 541-15-1 - FÓRMULA MOLECULAR: C7H15NO3 - PESO MOLECULAR: 161,20 G/MOL - EINECS: 208-768-0 - ASPECTO FÍSICO: PÓ CRISTALINO BRANCO OU OFF-WHITE - ACONDICIONADO EM BARRICA DE 25 KG PESO LÍQUIDO - A L-CARNITINA É UTILIZADA PRINCIPALMENTE EM ALIMENTOS, BEBIDAS E SUPLEMENTOS PARA PERDA DE PESO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29239090;10;;NANJING JOYFUL IMP. / EXP. CO., LTD;HUBEI TRUEVITA PHARMACEUTICAL CO., LTD;500,000;5949-C3;QUILOGRAMA LIQUIDO;243727;29.801,37;136,76;151,15;0,00;30.089,28;0,00;0.00%;0,00;0.0%;374,83;0,00;0.0%;0,00;0.0%;0,00;33.849,01;3.384,90;10.0%;67,70;500,00;0,00;0,00;33.849,01
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;1008235;"NOME COMERCIAL: L-CARNITINA L-TARTARATO (EM PÓ) L-CARNITINA É UM DERIVADO NATURAL DE AMINOÁCIDO USADO COMO SUPLEMENTO PRA PERDA DE PESO. L-CARNITINA L-TARTARATO É O SAL DA L-CARNITINA COM ÁCIDO TARTÁRICO E QUE APRESENTA ATIVIDADE ANTIOXIDANTE E QUÍMIOPROTETORA. NOMES QUÍMICOS: L-CARNITINA L-TARTARATO SINÔNIMOS: (R)-BIS[(3-CARBOXY- 2- HYDROXYPROPYL) TRIMETHYL AMMONIUM] L-TARTRATE; L-(-)-CARNITINE-L-(- )-TARTRATE; L-CARNITINE LTARTRATE; L-CARNITINE TARTRATE; L-CARNITINE- 1-TARTRATE;L-CARNITINETARTRATE,POWDER; LCARNITINE L-TARTRATE (FACTORY STANDARD); L-CARNIPURE(R) TARTRATE - CAS: 36687-82-8 FÓRMULA MOLECULAR: C11H19NO8 PESO MOLECULAR: 293,27 G/MOL ASPECTO FÍSICO: PÓ BRANCO OU OFFWHITE, CRISTALINO - A L-CARNITINA L-TARTARATO É UTILIZADA PRINCIPALMENTE EM ALIMENTOS, BEBIDAS E SUPLEMENTOS COMO FONTE DE L-CARNITINA PARA FINS NUTRICIONAIS E METABÓLICOS ESPECÍFICOS, COMO POR EXEMPLO REDUZIR A DOR, MELHORAR O FLUXO DE OXIGÊNIO, AUMENTAR A DENSIDADE DOS RECEPTORES DE ANDRÓGENOS E ELEVAR A OXIDAÇÃO DA GORDURA PÓS-EXERCÍCIO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. L-CARNITINA - NUTRAMAX.";29239090;11;;NANJING JOYFUL IMP. / EXP. CO., LTD;HUBEI TRUEVITA PHARMACEUTICAL CO., LTD;1.500,000;5949-C3;QUILOGRAMA LIQUIDO;243727;78.084,94;410,34;396,10;0,00;78.891,38;0,00;0.00%;0,00;0.0%;982,18;0,00;0.0%;0,00;0.0%;0,00;88.748,40;8.874,84;10.0%;59,17;1.500,00;0,00;0,00;88.748,40
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;1131799;NOME COMERCIAL: DL-METIONINA - É UM AMINOÁCIDO, USADO COMO SUPLEMENTO NUTRICIONAL, É DE ORIGEM SINTÉTICA, OBTIDO POR HIDRÓLISE. CAS: 59-51-8 -  FÓRMULA MOLECULAR: C5H11NO2S - PESO MOLECULAR: 149.21G/MOL - ASPECTO: PÓ DE COLORAÇÃO BRANCA. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. A DL-METIONINA CONTRIBUI COM O BALANCEAMENTO DOS AMINOÁCIDOS DO CORPO, ATUA NA SÍNTESE DE PROTEÍNAS, VITAMINAS, ENZIMAS E HORMÔNIOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010;29304010;12;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;300,000;5949-C3;QUILOGRAMA LIQUIDO;243727;4.852,96;82,06;24,61;0,00;4.959,63;0,00;0.00%;0,00;0.0%;61,09;0,00;0.0%;0,00;0.0%;0,00;5.578,58;557,86;10.0%;18,60;300,00;0,00;0,00;5.578,58
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;885355;"NOME COMERCIAL: L-CISTEÍNA HCL ANIDRA EM PÓ - A L-CISTEÍNA É UM AMINOÁCIDO NÃO ESSENCIAL E COMPOSTO CENTRAL NO METABOLISMO DO ENXOFRE NO CORPO HUMANO - NOME IUPAC: (2R)-2-AMINO-3-SULFANYLPROPANOIC ACID;HYDROCHLORIDE - SINÔNIMOS: L-CYSTEINE.HCL; L-CYSTEINE HYDROCHLORIDE ANHYDROUS; L-CYSTEINE, HYDROCHLORIDE - CAS #: 52-89-1 - FÓRMULA MOLECULAR: C3H8CLNO2S - PESO MOLECULAR: 157.61912 G/MOL - ASPECTO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO. UTILIZADO EM ALIMENTOS E SUPLEMENTOS PRINCIPALMENTE COMO REALÇADOR DE SABOR E FONTE DE AMINOÁCIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29309012;13;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;500,000;5949-C3;QUILOGRAMA LIQUIDO;243727;31.699,98;136,80;160,81;0,00;31.997,59;0,00;0.00%;0,00;0.0%;398,71;671,95;2.1%;3.087,77;9.65%;0,00;40.173,34;4.017,33;10.0%;80,35;500,00;0,00;0,00;40.173,34
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;885351;"NOME COMERCIAL: N-ACETIL-L-CISTEÍNA EM PÓ - A N-ACETIL-L-CISTEÍNA É UM AMINOÁCIDO COM PROPRIEDADES ANTIOXIDANTES E ANTI-INFLAMATÓRIAS - SINÔNIMOS: (S)-ALPHA-AMINO-2-NAPHTHALENEPROPIONIC ACID; N-ACETYL-L-(+)-CYSTEINE; N-ACETYL-L-CYSTEINE ; N-ALPHA-ACETYL-L-CYSTEINE; ACETYL-L-CYSTEINE - CAS #: 616-91-1 - EINECS #: 210-498-3 - FÓRMULA MOLECULAR:  C5H9NO3S - PESO MOLECULAR: 163,19 G/MOL - ASPECTO: PÓ BRANCO, CRISTALINO - UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS COMO ANTIOXIDANTE PARA AUXILIAR AS CÉLULAS A COMBATER O STRESS OXIDATIVO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29309012;13;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;200,000;5949-C3;QUILOGRAMA LIQUIDO;243727;14.578,67;54,72;73,96;0,00;14.707,34;0,00;0.00%;0,00;0.0%;183,36;308,85;2.1%;1.419,26;9.65%;0,00;18.465,35;1.846,54;10.0%;92,33;200,00;0,00;0,00;18.465,35
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;885361;NOME COMERCIAL: L-TRIPTOFANO EM PÓ - O TRIPTOFANO É UM AMINOÁCIDO ESSENCIAL UTILIZADO NA BIOSSÍNTESE DE PROTEÍNAS - NOME IUPAC: (2S)-2-AMINO-3-(1H-INDOL-3-YL)PROPANOIC ACID - SINÔNIMOS: 2-AMINO-3-(1H-INDOL-3-YL)PROPANOIC ACID - CAS #: 73-22-3 -FÓRMULA MOLECULAR: C11H12N2O2 - PESO MOLECULAR: 204.22518 G/MOL - ASPECTO: PÓ CRISTALINO BRANCO A AMARELADO - ACONDICIONADO EM 20 BARRICAS DE 25 KG PESO LÍQUIDO. UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS COMO FONTE DE AMINOÁCIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29339999;14;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG FUFENG BIOTECHNOLOGIES CO.,LTD.;500,000;5949-C3;QUILOGRAMA LIQUIDO;243727;26.588,22;136,76;134,85;0,00;26.859,83;0,00;0.00%;0,00;0.0%;334,43;0,00;0.0%;0,00;0.0%;0,00;30.215,85;3.021,59;10.0%;60,43;500,00;0,00;0,00;30.215,85
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;672092;"NOME COMERCIAL: REBAUDIOSÍDIO A 90% REBAUDIOSÍDIO A É O NOME GENÉRICO DE UM DOS 9 PRINCIPAIS EDULCORANTES NATURAIS (GLICOSÍDEOS DE ESTEVIOL) OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI EXTRATO NATURAL CONTENDO MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS E MÍNIMO DE 90% DE REBAUDISÍDIO A - NOME QUÍMICO: REBAUDIOSÍDIO A ; 19-O-BETA-GLUCOPYRANOSYL-13-O-(BETA-GLUCOPYRANOSYL(1-2)-BETA-GLUCOPYRANOSYL(1-3))-BETA-GLUCOPYRANOSYL-13-XHYDROXYKAUR-16-EN-19-OIC ACID - SINÔNIMOS: REBAUDIOSIDE A ; (4R)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID B-D-GLUCOPYRANOSYL ESTER; (4A)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)-OXY]KAUR-6-EN-8-OIC ACID B-D-GLUCOPYRANOSYL ESTER - CAS: 58543-16-1 INS: 960 FÓRMULA MOLECULAR: C44H70CL3O23 PESO MOLECULAR: 967,01 G/MOL ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. O REBAUDIOSÍDIO A É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29389090;15;;NANJING JOYFUL IMP. / EXP. CO., LTD;SHANDONG HAIGEN BIOTECHNOLOGY CO., LTD.;100,000;5949-C3;QUILOGRAMA LIQUIDO;243727;18.024,17;27,35;91,44;0,00;18.142,96;0,00;0.00%;0,00;0.0%;226,65;381,00;2.1%;1.750,79;9.65%;0,00;22.779,34;2.277,93;10.0%;227,79;100,00;0,00;0,00;22.779,34
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;672094;"NOME COMERCIAL: REBAUDIOSÍDIO A 98% REBAUDIOSÍDIO A É O NOME GENÉRICO DE UM DOS 9 PRINCIPAIS EDULCORANTES NATURAIS (GLICOSÍDEOS DE ESTEVIOL) OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI EXTRATO NATURAL CONTENDO MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS E MÍNIMO DE 98% DE REBAUDISÍDIO A - NOME QUÍMICO: REBAUDIOSÍDIO A ; 19-O-BETA-GLUCOPYRANOSYL-13-O-(BETA-GLUCOPYRANOSYL(1-2)-BETA-GLUCOPYRANOSYL(1-3))-BETA-GLUCOPYRANOSYL-13-XHYDROXYKAUR-16-EN-19-OIC ACID - SINÔNIMOS: REBAUDIOSIDE A ; (4R)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID B-D-GLUCOPYRANOSYL ESTER; (4B)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)-OXY]KAUR-6-EN-8-OIC ACID B-D-GLUCOPYRANOSYL ESTER - CAS: 58543-16-1 INS: 960 FÓRMULA MOLECULAR: C44H70O23 PESO MOLECULAR: 967,01 G/MOL ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. O REBAUDIOSÍDIO A É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29389090;15;;NANJING JOYFUL IMP. / EXP. CO., LTD;SHANDONG HAIGEN BIOTECHNOLOGY CO., LTD.;200,000;5949-C3;QUILOGRAMA LIQUIDO;243727;38.969,38;54,71;197,69;0,00;39.221,77;0,00;0.00%;0,00;0.0%;490,04;823,65;2.1%;3.784,90;9.65%;0,00;49.244,85;4.924,49;10.0%;246,22;200,00;0,00;0,00;49.244,85
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;1128139;"NOME COMERCIAL: REBAUDIOSÍDIO A 80% TRATADO ENZIMATICAMENTE (EMRA80)   REBAUDIOSÍDIO A É O NOME GENÉRICO DE UM DOS 9 PRINCIPAIS EDULCORANTES NATURAIS (GLICOSÍDEOS DE ESTEVIOL) OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI   EXTRATO NATURAL CONTENDO  MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS E MÍNIMO DE 80% DE REBAUDISÍDIO A - NOME QUÍMICO: REBAUDIOSÍDIO A ; 19-O-BETA-GLUCOPYRANOSYL-13-O-(BETA-GLUCOPYRANOSYL(1-2)-BETA-GLUCOPYRANOSYL(1-3))-BETA-GLUCOPYRANOSYL-13-XHYDROXYKAUR-16-EN-19-OIC ACID - SINÔNIMOS: REBAUDIOSIDE A ; (4R)-13-[(2-O-?-D-GLUCOPYRANOSYL-3-O-?-D-GLUCOPYRANOSYL-?-D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID ?-D-GLUCOPYRANOSYL ESTER; (4?)-13-[(2-O-?-D-GLUCOPYRANOSYL-3-O-?-D-GLUCOPYRANOSYL-?-D-GLUCOPYRANOSYL)-OXY]KAUR-6-EN-8-OIC ACID ?-D-GLUCOPYRANOSYL ESTER - CAS: 58543-16-1   INS: 960   FÓRMULA MOLECULAR: C44H70O23   PESO MOLECULAR: 967,01 G/MOL    ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. PRODUTO ACONDICIONADO EM CAIXA DE PAPELÃO DE 20 KG PESO LÍQUIDO. O REBAUDIOSÍDIO A É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29389090;15;;NANJING JOYFUL IMP. / EXP. CO., LTD;SHANDONG HAIGEN BIOTECHNOLOGY CO., LTD.;80,000;5949-C3;QUILOGRAMA LIQUIDO;243727;11.420,40;21,88;57,94;0,00;11.500,22;0,00;0.00%;0,00;0.0%;143,62;241,50;2.1%;1.109,77;9.65%;0,00;14.439,01;1.443,90;10.0%;180,49;80,00;0,00;0,00;14.439,01
105871;OCCT11224/23;SAP 00338;24/11/2023;23/2317352-8;4,893100;DISPROQUIMA BRASIL SA;672096;"NOME COMERCIAL: REBAUDIOSÍDIO A 97% TRATADO ENZIMATICAMENTE REBAUDIOSÍDIO A É O NOME GENÉRICO DE UM DOS 9 PRINCIPAIS EDULCORANTES NATURAIS (GLICOSÍDEOS DE ESTEVIOL) OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI EXTRATO NATURAL CONTENDO MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS E MÍNIMO DE 97% DE REBAUDISÍDIO A - NOME QUÍMICO: REBAUDIOSÍDIO A ; 19-O-BETA-GLUCOPYRANOSYL-13-O-(BETA-GLUCOPYRANOSYL(1-2)-BETA-GLUCOPYRANOSYL(1-3))-BETA-GLUCOPYRANOSYL-13-XHYDROXYKAUR-16-EN-19-OIC ACID - SINÔNIMOS: REBAUDIOSIDE A ; (4R)-13-[(2-O-?-D-GLUCOPYRANOSYL-3-O-?-D-GLUCOPYRANOSYL-?-D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID ?-D-GLUCOPYRANOSYL ESTER; (4?)-13-[(2-O-?-D-GLUCOPYRANOSYL-3-O-?-D-GLUCOPYRANOSYL-?-D-GLUCOPYRANOSYL)-OXY]KAUR-6-EN-8-OIC ACID ?-D-GLUCOPYRANOSYL ESTER - CAS: 58543-16-1 INS: 960 FÓRMULA MOLECULAR: C44H70O23 PESO MOLECULAR: 967,01 G/MOL ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. O REBAUDIOSÍDIO A É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29389090;15;;NANJING JOYFUL IMP. / EXP. CO., LTD;SHANDONG HAIGEN BIOTECHNOLOGY CO., LTD.;140,000;5949-C3;QUILOGRAMA LIQUIDO;243727;25.233,83;38,30;128,01;0,00;25.400,14;0,00;0.00%;0,00;0.0%;317,32;533,40;2.1%;2.451,11;9.65%;0,00;31.891,08;3.189,11;10.0%;227,79;140,00;0,00;0,00;31.891,08
91985;OCCT11325/22;FOX 00280;11/11/2022;22/2247730-0;5,306400;NUTRAMAX S.A.;918579;NOME COMERCIAL: MALTITOL PÓ 50-60 MESH - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;MALTITOL 50-60 MESH;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;45.000,000;5949-C3;QUILOGRAMA LIQUIDO;205977;402.779,33;34.119,13;4.859,34;0,00;441.757,80;49.476,87;11.20%;0,00;0.0%;8.219,24;9.276,91;2.1%;42.629,62;9.65%;0,00;612.622,72;61.262,27;10.0%;13,61;45.000,00;0,00;0,00;612.622,72
91985;OCCT11325/22;FOX 00280;11/11/2022;22/2247730-0;5,306400;NUTRAMAX S.A.;918581;NOME COMERCIAL: MALTITOL PÓ 100 MESH - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;MALTITOL 100 MESH;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;7.000,000;5949-C3;QUILOGRAMA LIQUIDO;205977;68.164,99;5.307,42;817,19;0,00;74.289,60;8.320,43;11.20%;0,00;0.0%;1.390,86;1.560,08;2.1%;7.168,95;9.65%;0,00;103.033,24;10.303,32;10.0%;14,72;7.000,00;0,00;0,00;103.033,24
79553;OCCT11600/21;199-3;14/12/2021;21/2391655-1;5,635700;NUTRAMAX S.A.;693631;NOME COMERCIAL: MALTITOL CRISTALINO 30 MESH - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. LOTE: MC2220566 - FABRICAÇÃO: 17/09/2022 - VALIDADE: 16/09/2025. LOTE: MC2220567- FABRICAÇÃO: 18/09/2022 - VALIDADE - 17/09/2025;29400093;1;MALTITOL 30 MESH;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;50.000,000;5949-C3;QUILOGRAMALIQUIDO;178459;450.856,00;161.744,59;216,30;1.950,00;614.766,89;77.460,63;12.60%;0,00;0.0%;58.969,81;12.910,10;2.1%;59.325,00;9.65%;0,00;914.924,92;91.492,49;10.0%;18,30;50.000,00;0,00;0,00;914.924,92
