PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
118375;OCCT07523/24;SAP 00381;2024-09-04;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;885351;"NOME COMERCIAL: N-ACETIL-L-CISTEÍNA EM PÓ - A N-ACETIL-L-CISTEÍNA É UM AMINOÁCIDO COM PROPRIEDADES ANTIOXIDANTES E ANTI-INFLAMATÓRIAS - SINÔNIMOS: (S)-ALPHA-AMINO-2-NAPHTHALENEPROPIONIC ACID; N-ACETYL-L-(+)-CYSTEINE; N-ACETYL-L-CYSTEINE ; N-ALPHA-ACETYL-L-CYSTEINE; ACETYL-L-CYSTEINE - CAS #: 616-91-1 - EINECS #: 210-498-3 - FÓRMULA MOLECULAR:  C5H9NO3S - PESO MOLECULAR: 163,19 G/MOL - ASPECTO: PÓ BRANCO, CRISTALINO - UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS COMO ANTIOXIDANTE PARA AUXILIAR AS CÉLULAS A COMBATER O STRESS OXIDATIVO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29309012.0;9;;NANJING JOYFUL IMP. / EXP. CO., LTD;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;1.005,000;5949-C3;QUILOGRAMA LIQUIDO;277119;71.591,99;1.412,35;89,45;0,00;73.093,79;0,00;0.00%;0,00;0.0%;2.932,07;1.534,96;2.1%;7.053,54;9.65%;0,00;94.015,95;9.401,60;10.0%;93,55;1.005,00;0,00;0,00;94.015,95
118375;OCCT07523/24;SAP 00381;2024-09-04;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;885361;NOME COMERCIAL: L-TRIPTOFANO EM PÓ - O TRIPTOFANO É UM AMINOÁCIDO ESSENCIAL UTILIZADO NA BIOSSÍNTESE DE PROTEÍNAS - NOME IUPAC: (2S)-2-AMINO-3-(1H-INDOL-3-YL)PROPANOIC ACID - SINÔNIMOS: 2-AMINO-3-(1H-INDOL-3-YL)PROPANOIC ACID - CAS #: 73-22-3 -FÓRMULA MOLECULAR: C11H12N2O2 - PESO MOLECULAR: 204.22518 G/MOL - ASPECTO: PÓ CRISTALINO BRANCO A AMARELADO - ACONDICIONADO EM 20 BARRICAS DE 25 KG PESO LÍQUIDO. UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS COMO FONTE DE AMINOÁCIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29339999.0;10;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG FUFENG BIOTECHNOLOGIES CO.,LTD.;205,000;5949-C3;QUILOGRAMA LIQUIDO;277119;14.142,30;288,09;17,65;0,00;14.448,05;0,00;0.00%;0,00;0.0%;579,20;0,00;0.0%;0,00;0.0%;0,00;16.696,95;1.669,70;10.0%;81,45;205,00;0,00;0,00;16.696,95
118375;OCCT07523/24;SAP 00381;2024-09-04;24/1918611-6;5,622400;DISPROQUIMA BRASIL SA;350940;"NOME COMERCIAL: L-ISOLEUCINA. A L-ISOLEUCINA É UM AMINOÁCIDO DE CADEIA RAMIFICADA E ESSENCIAL, OU SEJA, QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS. É ENCONTRADA NATURALMENTE EM AMÊNDOAS, CASTANHAS E PROTEÍNAS DE SOJA. NOME QUÍMICO: L-ISOLEUCINA - NOME IUPAC: (2S,3S)-2-AMINO-3-METHYLPENTANOIC ACID - SINÔNIMOS: 2-AMINO-3-METHYLVALERIC ACID; (2S)-2-AMINO-3-METHYLPENTANOIC ACID; (2S,3S)-(+)-ISOLEUCINE; L-2-AMINO-3-METHYLVALERIC ACID; L-(+)-ISOLEUCINE; (2S,3S)-2-AMINO-3-METHYL-PENTANOIC ACID; (2S,3S)-A-AMINO-B-METHYL-N-VALERIC ACID; (2S,3S)-A-AMINO-B-METHYLVALERIC ACID - CAS: 73-32-5 - EINECS (EC#): 200-798-2 - INS: 641 - FÓRMULA MOLECULAR: C6H13NO2 - PESO MOLECULAR: 131,17 G/MOL - A L-ISOLEUCINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990.0;4;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;2.000,000;5949-C3;QUILOGRAMA LIQUIDO;277119;79.725,63;2.810,64;99,57;0,00;82.635,84;0,00;0.00%;0,00;0.0%;3.265,19;1.735,35;2.1%;7.974,36;9.65%;0,00;106.234,16;10.623,42;10.0%;53,12;2.000,00;0,00;0,00;106.234,16
120832;OCCT09980/24;SAP 00398;2024-09-06;24/1931703-2;5,604900;DISPROQUIMA BRASIL SA;1035350;"NOME COMERCIAL: LACTATO DE CÁLCIO EM PÓ GRAU ALIMENTÍCIO - LACTATO DE CÁLCIO É O NOME DO SAL NATURAL DE CÁLCIO COMERCIALMENTE OBTIDO PELA REAÇÃO DE ÁCIDO LÁTICO COM CARBONATO DE CÁLCIO OU HIDRÓXIDO DE CÁLCIO - NOMES QUÍMICOS: LACTATO DE CÁLCIO - SINÔNIMOS: CALCIUM DILACTATE; CALCIUM DILACTATE HYDRATE; 2-HYDROXYPROPANOIC ACID CALCIUM SALT; CALCIUM LACTATE, TRIHYDRATE; - CAS: 814-80-2 - EINECS (EC#): 212-406-7 - INS: 327 FÓRMULA MOLECULAR: C6H10CAO6 · XH2O (X = 0 - 5) PESO MOLECULAR: 218,22 G/MOL - ESTADO FÍSICO: PÓ BRANCO, FINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - O LACTATO DE CÁLCIO É UTILIZADO PRINCIPALMENTE COMO FONTE NATURAL DE CÁLCIO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29181100.0;1;;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;13,000;5949-C3;TONELADA METRICA;277380;105.652,37;23.287,24;165,79;0,00;129.105,40;13.943,38;10.80%;0,00;0.0%;9.440,17;0,00;0.0%;0,00;0.0%;0,00;169.432,16;16.943,22;10.0%;13.033,24;13.000,00;0,00;0,00;169.432,16
120832;OCCT09980/24;SAP 00398;2024-09-06;24/1931703-2;5,604900;DISPROQUIMA BRASIL SA;771915;"NOME COMERCIAL: ÁCIDO LÁTICO 85% STANDARD GRAU ALIMENTÍCIO. O ÁCIDO LÁCTICO OU LÁTICO (DO LATIM LAC, LACTIS, LEITE), É UM COMPOSTO ORGÂNICO DE FUNÇÃO MISTA ÁCIDO CARBOXÍLICO - ÁLCOOL QUE APRESENTA FÓRMULA ESTRUTURAL CH3 - CH ( OH ) - COOH - NOME QUÍMICO: ÁCIDO LÁTICO - NOME IUPAC: ÁCIDO 2-HIDROXIPROPANÓICO OU ÁCIDO A- HIDROXIPROPANÓICO - SINÔNIMOS: 2-HYDROXYPROPIONIC ACID; DL-ALPHA-HYDROXYPROPIONIC ACID; LACTICACID, RACEMIC; 1-HYDROXYETHANECARBOXYLIC ACID - FEMA 2611 - CAS: 79-33-4 ; 50-21-5 (GENERAL CAS NUMBER) -  EINECS (EC#): 200-018-0 - JECFA#: 930 - INS: 270 - FÓRMULA MOLECULAR: C3H6O3 - PESO MOLECULAR: 90.08 G/MOL - ESTADO FÍSICO: LÍQUIDO XAROPOSO AMARELADO E HIGROSCÓPICO, COM ODOR ÁCIDO. ACONDICIONADO EM BOMBONAS DE 25 KG OU TAMBORES DE 250 KG PESO LÍQUIDO. O ÁCIDO LÁTICO 85% É UTILIZADO PRINCIPALMENTE COMO ACIDULANTE OU CONSERVANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29181100.0;2;;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;12,000;5949-C3;TONELADA METRICA;277380;80.710,56;21.495,91;126,67;0,00;102.333,14;11.051,97;10.80%;0,00;0.0%;7.211,59;2.148,99;2.1%;9.875,14;9.65%;0,00;147.356,48;14.735,65;10.0%;12.279,71;12.000,00;0,00;0,00;147.356,48
121010;OCCT10158/24;SAP 00394;2024-10-09;24/2208688-7;5,519700;DISPROQUIMA BRASIL SA;1361377;NOME COMERCIAL: GLUCORONOLACTONA EM PÓ   A D-GLUCORONOLACTONA É UM IMPORTANTE CONSTITUINTE NATURAL DE PRATICAMENTE TODOS OS TECIDOS CONECTIVOS E FIBROSOS DOS ORGANISMOS ANIMAIS. COMERCIALMENTE PRODUZIDA A PARTIR DO ÁCIDO GLUCORÔNICO. NOME IUPAC: D-GLUCURONO-6,3-LACTONE   SINÔNIMOS: (2R)-2-[(2S,3R,4S)-3,4-DIHYDROXY-5-OXO-TETRAHYDROFURAN-2-YL]-2-HYDROXY-ACETALDEHYDE, GLUCURONIC ACID LACTONE, GLUCURONE, GLUCUROLACTONE, D-GLUCURONO-GAMMA-LACTONE, GLUCURONO-?-LACTONE   CAS: 32449-92-6   EINECS #: 251-053-3   FÓRMULA MOLECULAR: C6H8O6   PESO MOLECULAR: 176,12 G/MOL   ASPECTO: PÓ BRANCO OU OFF-WHITE - ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO. UTILIZADO PRINCIPALMENTE EM BEBIDAS ENERGÉTICAS E SUPLEMENTOS PARA PROMOVER A ENERGIA E RESISTÊNCIA E RECUPERAÇÃO APÓS ESFORÇO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29322000.0;4;;NANJING JOYFUL IMP. / EXP. CO., LTD;HUBEI YITAI PHARMACEUTICAL CO. LTD;505,000;5949-C3;QUILOGRAMA LIQUIDO;281921;53.519,01;889,11;69,00;0,00;54.477,12;0,00;0.00%;0,00;0.0%;3.246,04;1.144,01;2.1%;5.257,04;9.65%;0,00;71.249,12;7.124,91;10.0%;141,09;505,00;0,00;0,00;71.249,12
121010;OCCT10158/24;SAP 00394;2024-10-09;24/2208688-7;5,519700;DISPROQUIMA BRASIL SA;632480;NOME COMERCIAL: INOSITOL PÓ - O INOSITOL É UMA SUBSTÂNCIA LARGAMENTE ENCONTRADA EM TECIDOS DE PLANTAS E ANIMAIS. TAMBÉM É CHAMADA DE DAMBOSE. OS CARBOIDRATOS QUE PERTENCEM AO GRUPO DE HEXOSE, TAMBÉM POSSUEM FÓRMULA SEMELHANTE (C6H12O6), COMO A GLICOSE, FRUTOSE E GALACTOSE - NOME IUPAC: (1R,2S,3R,4R,5S,6S)-CYCLOHEXANE-1,2,3,4,5,6-HEXOL - SINÔNIMOS: CIS-1,2,3,5-TRANS-4,6-CYCLOHEXANEHEXOL CYCLOHEXANEHEXOL, DAMBOSE, NOSITOL - CAS: 87-89-8 - EINECS: 201-781-2 - FÓRMULA MOLECULAR: C6H12O6 - PESO MOLECULAR: 180,16 G/MOL - ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE. ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO. O INOSITOL É UTILIZADO NA FABRICAÇÃO DE ALIMENTOS, BEBIDAS, SUPLEMENTOS ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29061300.0;1;;NANJING JOYFUL IMP. / EXP. CO., LTD;SICHUAN BOHAODA BIOTECHNOLOGY CO., LTD;500,000;5949-C3;QUILOGRAMALIQUIDO;281921;16.697,09;880,28;21,53;0,00;17.598,90;0,00;0.00%;0,00;0.0%;1.012,71;369,57;2.1%;1.698,29;9.65%;0,00;22.977,19;2.297,72;10.0%;45,95;500,00;0,00;0,00;22.977,19
121010;OCCT10158/24;SAP 00394;2024-10-09;24/2208688-7;5,519700;DISPROQUIMA BRASIL SA;672092;"NOME COMERCIAL: REBAUDIOSÍDIO A 90% REBAUDIOSÍDIO A É O NOME GENÉRICO DE UM DOS 9 PRINCIPAIS EDULCORANTES NATURAIS (GLICOSÍDEOS DE ESTEVIOL) OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI EXTRATO NATURAL CONTENDO MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS E MÍNIMO DE 90% DE REBAUDISÍDIO A - NOME QUÍMICO: REBAUDIOSÍDIO A ; 19-O-BETA-GLUCOPYRANOSYL-13-O-(BETA-GLUCOPYRANOSYL(1-2)-BETA-GLUCOPYRANOSYL(1-3))-BETA-GLUCOPYRANOSYL-13-XHYDROXYKAUR-16-EN-19-OIC ACID - SINÔNIMOS: REBAUDIOSIDE A ; (4R)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID B-D-GLUCOPYRANOSYL ESTER; (4A)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)-OXY]KAUR-6-EN-8-OIC ACID B-D-GLUCOPYRANOSYL ESTER - CAS: 58543-16-1 INS: 960 FÓRMULA MOLECULAR: C44H70CL3O23 PESO MOLECULAR: 967,01 G/MOL ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. O REBAUDIOSÍDIO A É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29389090.0;5;;NANJING JOYFUL IMP. / EXP. CO., LTD;SHANDONG HAIGEN BIOTECHNOLOGY CO., LTD.;265,000;5949-C3;QUILOGRAMA LIQUIDO;281921;45.636,88;466,55;58,85;0,00;46.162,28;0,00;0.00%;0,00;0.0%;2.767,97;969,40;2.1%;4.454,66;9.65%;0,00;60.393,68;6.039,37;10.0%;227,90;265,00;0,00;0,00;60.393,68
118730;OCCT07878/24;SAP 00400;2024-10-17;24/2272873-0;5,674900;DISPROQUIMA BRASIL SA;VH00000069;NOME COMERCIAL: GLICINA EM PÓ GRAU ALIMENTÍCIO - GLICINA É UM AMINOÁCIDO SIMPLES E NÃO ESSENCIAL OBTIDO COMERCIALMENTE POR SÍNTESE QUÍMICA OU PELA HIDRÓLISE DE PROTEÍNAS - NOME IUPAC: ÁCIDO 2-AMINOACÉTICO - SINÔNIMOS: ÁCIDO AMINOETANÓICO - CAS: 56-40-6 - EINECS (EC#): 200-272-2 - FÓRMULA MOLECULAR: C2H5NO2 - PESO MOLECULAR: 75,07 G/MOL - ESTADO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO - A GLICINA É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29224910.0;1;;JC CHEMICALS LIMITED;HEBEI HUAYANG BIOLOGICAL TECHNOLOGY CO., LTD;26.000,000;5949-C3;QUILOGRAMA LIQUIDO;283090;259.683,42;55.330,28;385,04;0,00;315.398,74;0,00;0.00%;0,00;0.0%;23.272,56;6.623,37;2.1%;30.435,97;9.65%;0,00;417.478,49;41.747,85;10.0%;16,06;26.000,00;0,00;0,00;417.478,49
119971;OCCT09119/24;SAP 00383;2024-11-07;24/2442848-3;5,764800;DISPROQUIMA BRASIL SA;269885;NOME COMERCIAL: GOMA ARÁBICA (OU GOMA ACÁCIA) SPRAY DRIED SEYAL   GOMA ACÁCIA/ARÁBICA É UM EXUDADO SECO OBTIDO DOS CAULES E RAMOS DE ACACIA SENEGAL (L.) WILLDENOW OU ACACIA SEYAL (FAM. LEGUMINOSAE). A GOMA ARÁBICA CONSISTE PRINCIPALMENTE EM POLISSACARÍDEOS DE ALTO PESO MOLECULAR E SEUS SAIS DE CÁLCIO, MAGNÉSIO E POTÁSSIO, QUE NA HIDRÓLISE PRODUZEM ARABINOSE, GALACTOSE, RAMNOSE E ÁCIDO GLUCURÔNICO   SINÔNIMOS: GUM ARABIC (ACACIA SENEGAL), GUM ARABIC (ACACIA SEYAL), ACACIA GUM, ARABIC GUM - CAS: 9000-01-5   EINECS (EC#): 232-519-5   INS: 414   FEMA: 2001 - FÓRMULA MOLECULAR: VARIÁVEL   PESO MOLECULAR: VARIÁVEL   ASPECTO FÍSICO: PÓ COM COR VARIANDO DE BRANCO OU OFF-WHITE ATÉ CREME/AMARELADO - A GOMA ARÁBICA/ACÁCIA É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE, EMULSIFICANTE, HIDROCOLÓIDE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;13012000.0;1;;HARMONY REMEDIES FZCO;;5.000,000;5949-C3;QUILOGRAMA LIQUIDO;285761;92.236,80;9.202,70;127,23;0,00;101.566,73;3.656,40;3.60%;0,00;0.0%;7.301,04;2.132,90;2.1%;9.801,18;9.65%;0,00;138.286,94;13.828,69;10.0%;27,66;5.000,00;0,00;0,00;138.286,94
123356;OCCT12504/24;SAP 00404;2024-11-11;24/2466785-2;5,764800;DISPROQUIMA BRASIL SA;1008347;"NOME COMERCIAL: BETA ALANINA BETA ALANINA (OU -ALANINA) É UM BETA-AMINOÁCIDO, ISÔMERO DE POSIÇÃO DA ALANINA. OCORRE NATURALMENTE, SENDO UM AMINOÁCIDO NO QUAL O GRUPO AMINO ENCONTRA-SE NA POSIÇÃO DO GRUPO CARBOXILATO - NOME IUPAC: ÁCIDO 3-AMINOPROPANÓICO - SINÔNIMOS: BETA-AMINOPROPIONIC ACID;3-AMINOPROPANOIC ACID - CAS: 107-95-9 JECFA NUMBER: 1418 - FEMA NUMBER: 3252 - FÓRMULA MOLECULAR: C3H7NO2 - PESO MOLECULAR: 89,09 G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - A BETA ALANINA É UM AGENTE AROMATIZANTE UTILIZADO PRINCIPALMENTE EM SUPLEMENTOS PARA REDUZIR A FADIGA EM ATLETAS E AUMENTAR O TRABALHO MUSCULAR TOTAL REALIZADO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990.0;1;;ANHUI HUAHENG BIOTECHNOLOGY CO.,LTD;QINHUANGDAO HUAHENG BIO ENGINEERING CO., LTD;13.500,000;5949-C3;QUILOGRAMA LIQUIDO;285971;182.888,28;30.668,74;234,92;0,00;213.791,93;0,00;0.00%;0,00;0.0%;13.094,08;0,00;0.0%;0,00;0.0%;0,00;252.095,57;25.209,56;10.0%;18,67;13.500,00;0,00;0,00;252.095,57
122979;OCCT12127/24;SAP00406;2024-11-12;24/2480489-2;5,798000;DISPROQUIMA BRASIL SA;278578;NOME COMERCIAL: GOMA XANTANA 80 MESH - GOMA XANTANA É O NOME GENÉRICO DO POLISSACARÍDEO DE ALTO PESO MOLECULAR PRODUZIDO VIA FERMENTAÇÃO DE CARBOIDRATOS POR XANTHOMONAS CAMPESTRIS   NOMES QUÍMICOS: GOMA XANTANA   SINÔNIMOS: XANTHAN GUM, INS 415 - CAS: 11138-66-2   EINECS (EC#): 234-394-2   INS: 415 - FÓRMULA MOLECULAR: (C35H49O29)N   PESO MOLECULAR: VARIÁVEL   ASPECTO FÍSICO: PÓ FINO DE COLORAÇÃO CREME OU OFF-WHITE - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO   A GOMA XANTANA É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE, EMULSIFICANTE E AGENTE DE AERAÇÃO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39139020.0;1;;ANHUI HEYU IMPORT AND EXPORT CO.,LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;16.000,000;5949-C3;QUILOGRAMA LIQUIDO;286271;269.027,20;31.077,28;376,23;0,00;300.480,71;0,00;0.00%;9.765,62;3.25%;12.090,00;6.310,09;2.1%;28.996,38;9.65%;0,00;386.530,20;38.653,02;10.0%;24,16;16.000,00;2.796,61;0,00;399.092,43
126682;OCCT15830/24;SAP00424;2024-11-25;24/2572913-4;5,812400;DISPROQUIMA BRASIL SA;734079;NOME COMERCIAL: GOMA GELANA DE BAIXA ACILAÇÃO (GELLAN GUM LOW ACYL) - POLISSACARÍDEO (HIDROCOLÓIDE) DE ALTO PESO MOLECULAR PRODUZIDO COMERCIALMENTE VIA FERMENTAÇÃO DE CARBOIDRATOS POR PSEUDOMONAS ELODEA. A ESTRUTURA QUÍMICA DA GOMA GELANA É PRINCIPALMENTE COMPOSTA POR UM TETRASSACARÍDEO (UNIDADE DE REPETIÇÃO ) COMPOSTO POR 2 UNIDADES DE GLICOSE, 1 ÁCIDO GLUCURÔNICO E 1 RAMNOSE, E SUBSTITUÍDO COM GRUPOS ACIL (GLICERIL E ACETIL) - ESTADO FÍSICO: PÓ BRANCO/OFF-WHITE OU AMARELADO. ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO - USADA COMO ESPESSANTE / GELIFICANTE / ESTABILIZANTE EM ALIMENTOS E BEBIDAS - CAS: 71010-52-1 - INS: 418 - PESO MOLECULAR APROXIMADO (VARIÁVEL) DE 500.000 G/MOL E FÓRMULA MOLECULAR VARIÁVEL - PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39139090.0;3;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG FUFENG BIOTECHNOLOGIES CO.,LTD.;300,000;5949-C3;QUILOGRAMA LIQUIDO;288290;28.848,28;20.571,48;101,89;0,00;49.521,65;0,00;0.00%;1.609,45;3.25%;1.558,99;1.039,95;2.1%;4.778,83;9.65%;0,00;63.221,58;6.322,16;10.0%;210,74;300,00;445,25;0,00;65.276,28
126682;OCCT15830/24;SAP00424;2024-11-25;24/2572913-4;5,812400;DISPROQUIMA BRASIL SA;672091;"NOME COMERCIAL: REBAUDIOSÍDIO A 50% REBAUDIOSÍDIO A É O NOME GENÉRICO DE UM DOS 9 PRINCIPAIS EDULCORANTES NATURAIS (GLICOSÍDEOS DE ESTEVIOL) OBTIDOS POR EXTRAÇÃO A PARTIR DA FOLHA DA PLANTA STEVIA REBAUDIANA BERTONI EXTRATO NATURAL CONTENDO MAIS DE 95% DE GLICOSÍDEOS DE ESTEVIOL TOTAIS E MÍNIMO DE 50% DE REBAUDISÍDIO A - NOME QUÍMICO: REBAUDIOSÍDIO A ; 19-O-BETA-GLUCOPYRANOSYL-13-O-(BETA-GLUCOPYRANOSYL(1-2)-BETA-GLUCOPYRANOSYL(1-3))-BETA-GLUCOPYRANOSYL-13-XHYDROXYKAUR-16-EN-19-OIC ACID - SINÔNIMOS: REBAUDIOSIDE A ; (4R)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)OXY]KAUR-16-EN-18-OIC ACID B-D-GLUCOPYRANOSYL ESTER; (4B)-13-[(2-O-B-D-GLUCOPYRANOSYL-3-O-B-D-GLUCOPYRANOSYL-B-D-GLUCOPYRANOSYL)-OXY]KAUR-6-EN-8-OIC ACID B-D-GLUCOPYRANOSYL ESTER - CAS: 58543-16-1 INS: 960 FÓRMULA MOLECULAR: C44H70CL3O23 PESO MOLECULAR: 967,01 G/MOL ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. O REBAUDIOSÍDIO A É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL DE ALTA INTENSIDADE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29389090.0;1;;NANJING JOYFUL IMP. / EXP. CO., LTD;SHANDONG HAIGEN BIOTECHNOLOGY CO., LTD.;100,000;5949-C3;QUILOGRAMA LIQUIDO;288290;18.188,16;6.857,16;64,25;0,00;25.109,57;0,00;0.00%;0,00;0.0%;972,52;0,00;0.0%;0,00;0.0%;0,00;28.980,10;2.898,01;10.0%;289,80;100,00;0,00;0,00;28.980,10
